tfm	pack	assembly	file	kind	forwardsTo	version	publicTypes
net10.0	aspnetcore.app	Microsoft.Extensions.Logging.EventLog	Microsoft.Extensions.Logging.EventLog.dll	impl		10.0.0.0	3
net10.0	aspnetcore.app	Microsoft.Extensions.Logging.EventSource	Microsoft.Extensions.Logging.EventSource.dll	impl		10.0.0.0	3
net10.0	aspnetcore.app	Microsoft.Extensions.Logging.TraceSource	Microsoft.Extensions.Logging.TraceSource.dll	impl		10.0.0.0	2
net10.0	aspnetcore.app	Microsoft.Extensions.ObjectPool	Microsoft.Extensions.ObjectPool.dll	impl		10.0.0.0	13
net10.0	aspnetcore.app	Microsoft.Extensions.Options	Microsoft.Extensions.Options.dll	impl		10.0.0.0	46
net10.0	aspnetcore.app	Microsoft.Extensions.Options.ConfigurationExtensions	Microsoft.Extensions.Options.ConfigurationExtensions.dll	impl		10.0.0.0	5
net10.0	aspnetcore.app	Microsoft.Extensions.Options.DataAnnotations	Microsoft.Extensions.Options.DataAnnotations.dll	impl		10.0.0.0	2
net10.0	aspnetcore.app	Microsoft.Extensions.Primitives	Microsoft.Extensions.Primitives.dll	impl		10.0.0.0	10
net10.0	aspnetcore.app	Microsoft.Extensions.Validation	Microsoft.Extensions.Validation.dll	impl		10.0.0.0	11
net10.0	aspnetcore.app	Microsoft.Extensions.WebEncoders	Microsoft.Extensions.WebEncoders.dll	impl		10.0.0.0	5
net10.0	aspnetcore.app	Microsoft.JSInterop	Microsoft.JSInterop.dll	impl		10.0.0.0	28
net10.0	aspnetcore.app	Microsoft.Net.Http.Headers	Microsoft.Net.Http.Headers.dll	impl		10.0.0.0	19
net10.0	aspnetcore.app	System.Diagnostics.EventLog	System.Diagnostics.EventLog.dll	impl		10.0.0.0	44
net10.0	aspnetcore.app	System.Formats.Cbor	System.Formats.Cbor.dll	impl		10.0.0.0	7
net10.0	aspnetcore.app	System.Security.Cryptography.Pkcs	System.Security.Cryptography.Pkcs.dll	impl		10.0.0.0	48
net10.0	aspnetcore.app	System.Security.Cryptography.Xml	System.Security.Cryptography.Xml.dll	impl		10.0.0.0	40
net10.0	aspnetcore.app	System.Threading.RateLimiting	System.Threading.RateLimiting.dll	impl		10.0.0.0	19
net10.0	netcore.app	Microsoft.CSharp	Microsoft.CSharp.dll	impl		10.0.0.0	6
net10.0	netcore.app	Microsoft.VisualBasic	Microsoft.VisualBasic.dll	facade	Microsoft.VisualBasic.Core	10.0.0.0	0
net10.0	netcore.app	Microsoft.VisualBasic.Core	Microsoft.VisualBasic.Core.dll	impl		15.0.0.0	74
net10.0	netcore.app	Microsoft.Win32.Primitives	Microsoft.Win32.Primitives.dll	facade	System.Private.CoreLib	10.0.0.0	1
net10.0	netcore.app	Microsoft.Win32.Registry	Microsoft.Win32.Registry.dll	impl		10.0.0.0	13
net10.0	netcore.app	mscorlib	mscorlib.dll	facade	System.Private.CoreLib	4.0.0.0	0
net10.0	netcore.app	netstandard	netstandard.dll	facade	System.Runtime	2.1.0.0	0
net10.0	netcore.app	System	System.dll	facade	System.ComponentModel.TypeConverter	4.0.0.0	0
net10.0	netcore.app	System.AppContext	System.AppContext.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Buffers	System.Buffers.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Collections	System.Collections.dll	impl		10.0.0.0	18
net10.0	netcore.app	System.Collections.Concurrent	System.Collections.Concurrent.dll	impl		10.0.0.0	10
net10.0	netcore.app	System.Collections.Immutable	System.Collections.Immutable.dll	impl		10.0.0.0	28
net10.0	netcore.app	System.Collections.NonGeneric	System.Collections.NonGeneric.dll	impl		10.0.0.0	9
net10.0	netcore.app	System.Collections.Specialized	System.Collections.Specialized.dll	impl		10.0.0.0	10
net10.0	netcore.app	System.ComponentModel	System.ComponentModel.dll	impl		10.0.0.0	5
net10.0	netcore.app	System.ComponentModel.Annotations	System.ComponentModel.Annotations.dll	impl		10.0.0.0	47
net10.0	netcore.app	System.ComponentModel.DataAnnotations	System.ComponentModel.DataAnnotations.dll	facade	System.ComponentModel.Annotations	4.0.0.0	0
net10.0	netcore.app	System.ComponentModel.EventBasedAsync	System.ComponentModel.EventBasedAsync.dll	impl		10.0.0.0	11
net10.0	netcore.app	System.ComponentModel.Primitives	System.ComponentModel.Primitives.dll	impl		10.0.0.0	30
net10.0	netcore.app	System.ComponentModel.TypeConverter	System.ComponentModel.TypeConverter.dll	impl		10.0.0.0	214
net10.0	netcore.app	System.Configuration	System.Configuration.dll	facade	System.Configuration.ConfigurationManager	4.0.0.0	0
net10.0	netcore.app	System.Console	System.Console.dll	impl		10.0.0.0	8
net10.0	netcore.app	System.Core	System.Core.dll	facade	System.Linq.Expressions	4.0.0.0	0
net10.0	netcore.app	System.Data	System.Data.dll	facade	System.Data.Common	4.0.0.0	0
net10.0	netcore.app	System.Data.Common	System.Data.Common.dll	impl		10.0.0.0	171
net10.0	netcore.app	System.Data.DataSetExtensions	System.Data.DataSetExtensions.dll	facade	System.Data.Common	10.0.0.0	0
net10.0	netcore.app	System.Diagnostics.Contracts	System.Diagnostics.Contracts.dll	facade	System.Private.CoreLib	10.0.0.0	15
net10.0	netcore.app	System.Diagnostics.Debug	System.Diagnostics.Debug.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Diagnostics.DiagnosticSource	System.Diagnostics.DiagnosticSource.dll	impl		10.0.0.0	41
net10.0	netcore.app	System.Diagnostics.FileVersionInfo	System.Diagnostics.FileVersionInfo.dll	impl		10.0.0.0	1
net10.0	netcore.app	System.Diagnostics.Process	System.Diagnostics.Process.dll	impl		10.0.0.0	15
net10.0	netcore.app	System.Diagnostics.StackTrace	System.Diagnostics.StackTrace.dll	impl		10.0.0.0	19
net10.0	netcore.app	System.Diagnostics.TextWriterTraceListener	System.Diagnostics.TextWriterTraceListener.dll	impl		10.0.0.0	4
net10.0	netcore.app	System.Diagnostics.Tools	System.Diagnostics.Tools.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Diagnostics.TraceSource	System.Diagnostics.TraceSource.dll	impl		10.0.0.0	22
net10.0	netcore.app	System.Diagnostics.Tracing	System.Diagnostics.Tracing.dll	facade	System.Private.CoreLib	10.0.0.0	30
net10.0	netcore.app	System.Drawing	System.Drawing.dll	facade	System.Drawing.Common	4.0.0.0	0
net10.0	netcore.app	System.Drawing.Primitives	System.Drawing.Primitives.dll	impl		10.0.0.0	10
net10.0	netcore.app	System.Dynamic.Runtime	System.Dynamic.Runtime.dll	facade	System.Linq.Expressions	10.0.0.0	0
net10.0	netcore.app	System.Formats.Asn1	System.Formats.Asn1.dll	impl		10.0.0.0	9
net10.0	netcore.app	System.Formats.Tar	System.Formats.Tar.dll	impl		10.0.0.0	12
net10.0	netcore.app	System.Globalization	System.Globalization.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Globalization.Calendars	System.Globalization.Calendars.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Globalization.Extensions	System.Globalization.Extensions.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.IO	System.IO.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.IO.Compression	System.IO.Compression.dll	impl		10.0.0.0	10
net10.0	netcore.app	System.IO.Compression.Brotli	System.IO.Compression.Brotli.dll	impl		10.0.0.0	4
net10.0	netcore.app	System.IO.Compression.FileSystem	System.IO.Compression.FileSystem.dll	facade	System.IO.Compression.ZipFile	4.0.0.0	0
net10.0	netcore.app	System.IO.Compression.ZipFile	System.IO.Compression.ZipFile.dll	impl		10.0.0.0	2
net10.0	netcore.app	System.IO.FileSystem	System.IO.FileSystem.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.IO.FileSystem.AccessControl	System.IO.FileSystem.AccessControl.dll	impl		10.0.0.0	8
net10.0	netcore.app	System.IO.FileSystem.DriveInfo	System.IO.FileSystem.DriveInfo.dll	impl		10.0.0.0	3
net10.0	netcore.app	System.IO.FileSystem.Primitives	System.IO.FileSystem.Primitives.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.IO.FileSystem.Watcher	System.IO.FileSystem.Watcher.dll	impl		10.0.0.0	11
net10.0	netcore.app	System.IO.IsolatedStorage	System.IO.IsolatedStorage.dll	impl		10.0.0.0	6
net10.0	netcore.app	System.IO.MemoryMappedFiles	System.IO.MemoryMappedFiles.dll	impl		10.0.0.0	8
net10.0	netcore.app	System.IO.Pipelines	System.IO.Pipelines.dll	impl		10.0.0.0	11
net10.0	netcore.app	System.IO.Pipes	System.IO.Pipes.dll	impl		10.0.0.0	11
net10.0	netcore.app	System.IO.Pipes.AccessControl	System.IO.Pipes.AccessControl.dll	impl		10.0.0.0	6
net10.0	netcore.app	System.IO.UnmanagedMemoryStream	System.IO.UnmanagedMemoryStream.dll	facade	System.Runtime.InteropServices	10.0.0.0	0
net10.0	netcore.app	System.Linq	System.Linq.dll	impl		10.0.0.0	5
net10.0	netcore.app	System.Linq.AsyncEnumerable	System.Linq.AsyncEnumerable.dll	impl		10.0.0.0	2
net10.0	netcore.app	System.Linq.Expressions	System.Linq.Expressions.dll	impl		10.0.0.0	77
net10.0	netcore.app	System.Linq.Parallel	System.Linq.Parallel.dll	impl		10.0.0.0	6
net10.0	netcore.app	System.Linq.Queryable	System.Linq.Queryable.dll	impl		10.0.0.0	5
net10.0	netcore.app	System.Memory	System.Memory.dll	impl		10.0.0.0	18
net10.0	netcore.app	System.Net	System.Net.dll	facade	System.Net.Primitives	4.0.0.0	0
net10.0	netcore.app	System.Net.Http	System.Net.Http.dll	impl		10.0.0.0	59
net10.0	netcore.app	System.Net.Http.Json	System.Net.Http.Json.dll	impl		10.0.0.0	3
net10.0	netcore.app	System.Net.HttpListener	System.Net.HttpListener.dll	impl		10.0.0.0	10
net10.0	netcore.app	System.Net.Mail	System.Net.Mail.dll	impl		10.0.0.0	25
net10.0	netcore.app	System.Net.NameResolution	System.Net.NameResolution.dll	impl		10.0.0.0	2
net10.0	netcore.app	System.Net.NetworkInformation	System.Net.NetworkInformation.dll	impl		10.0.0.0	36
net10.0	netcore.app	System.Net.Ping	System.Net.Ping.dll	impl		10.0.0.0	7
net10.0	netcore.app	System.Net.Primitives	System.Net.Primitives.dll	impl		10.0.0.0	34
net10.0	netcore.app	System.Net.Quic	System.Net.Quic.dll	impl		10.0.0.0	13
net10.0	netcore.app	System.Net.Requests	System.Net.Requests.dll	impl		10.0.0.0	27
net10.0	netcore.app	System.Net.Security	System.Net.Security.dll	impl		10.0.0.0	27
net10.0	netcore.app	System.Net.ServerSentEvents	System.Net.ServerSentEvents.dll	impl		10.0.0.0	5
net10.0	netcore.app	System.Net.ServicePoint	System.Net.ServicePoint.dll	facade	System.Net.Requests	10.0.0.0	0
net10.0	netcore.app	System.Net.Sockets	System.Net.Sockets.dll	impl		10.0.0.0	31
net10.0	netcore.app	System.Net.WebClient	System.Net.WebClient.dll	impl		10.0.0.0	23
net10.0	netcore.app	System.Net.WebHeaderCollection	System.Net.WebHeaderCollection.dll	impl		10.0.0.0	3
net10.0	netcore.app	System.Net.WebProxy	System.Net.WebProxy.dll	impl		10.0.0.0	2
net10.0	netcore.app	System.Net.WebSockets	System.Net.WebSockets.dll	impl		10.0.0.0	13
net10.0	netcore.app	System.Net.WebSockets.Client	System.Net.WebSockets.Client.dll	impl		10.0.0.0	2
net10.0	netcore.app	System.Numerics	System.Numerics.dll	facade	System.Numerics.Vectors	4.0.0.0	0
net10.0	netcore.app	System.Numerics.Vectors	System.Numerics.Vectors.dll	facade	System.Private.CoreLib	10.0.0.0	9
net10.0	netcore.app	System.ObjectModel	System.ObjectModel.dll	impl		10.0.0.0	20
net10.0	netcore.app	System.Private.CoreLib	System.Private.CoreLib.dll	impl		10.0.0.0	1260
net10.0	netcore.app	System.Private.DataContractSerialization	System.Private.DataContractSerialization.dll	impl		10.0.0.0	41
net10.0	netcore.app	System.Private.Uri	System.Private.Uri.dll	impl		10.0.0.0	20
net10.0	netcore.app	System.Private.Xml	System.Private.Xml.dll	impl		10.0.0.0	296
net10.0	netcore.app	System.Private.Xml.Linq	System.Private.Xml.Linq.dll	impl		10.0.0.0	25
net10.0	netcore.app	System.Reflection	System.Reflection.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Reflection.DispatchProxy	System.Reflection.DispatchProxy.dll	impl		10.0.0.0	1
net10.0	netcore.app	System.Reflection.Emit	System.Reflection.Emit.dll	impl		10.0.0.0	12
net10.0	netcore.app	System.Reflection.Emit.ILGeneration	System.Reflection.Emit.ILGeneration.dll	facade	System.Private.CoreLib	10.0.0.0	6
net10.0	netcore.app	System.Reflection.Emit.Lightweight	System.Reflection.Emit.Lightweight.dll	facade	System.Private.CoreLib	10.0.0.0	2
net10.0	netcore.app	System.Reflection.Extensions	System.Reflection.Extensions.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Reflection.Metadata	System.Reflection.Metadata.dll	impl		10.0.0.0	236
net10.0	netcore.app	System.Reflection.Primitives	System.Reflection.Primitives.dll	facade	System.Private.CoreLib	10.0.0.0	7
net10.0	netcore.app	System.Reflection.TypeExtensions	System.Reflection.TypeExtensions.dll	impl		10.0.0.0	7
net10.0	netcore.app	System.Resources.Reader	System.Resources.Reader.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Resources.ResourceManager	System.Resources.ResourceManager.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Resources.Writer	System.Resources.Writer.dll	impl		10.0.0.0	2
net10.0	netcore.app	System.Runtime	System.Runtime.dll	facade	System.Private.CoreLib	10.0.0.0	898
net10.0	netcore.app	System.Runtime.CompilerServices.Unsafe	System.Runtime.CompilerServices.Unsafe.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Runtime.CompilerServices.VisualC	System.Runtime.CompilerServices.VisualC.dll	impl		10.0.0.0	16
net10.0	netcore.app	System.Runtime.Extensions	System.Runtime.Extensions.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Runtime.Handles	System.Runtime.Handles.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Runtime.InteropServices	System.Runtime.InteropServices.dll	impl		10.0.0.0	198
net10.0	netcore.app	System.Runtime.InteropServices.JavaScript	System.Runtime.InteropServices.JavaScript.dll	impl		10.0.0.0	10
net10.0	netcore.app	System.Runtime.InteropServices.RuntimeInformation	System.Runtime.InteropServices.RuntimeInformation.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Runtime.Intrinsics	System.Runtime.Intrinsics.dll	facade	System.Private.CoreLib	10.0.0.0	52
net10.0	netcore.app	System.Runtime.Loader	System.Runtime.Loader.dll	facade	System.Private.CoreLib	10.0.0.0	8
net10.0	netcore.app	System.Runtime.Numerics	System.Runtime.Numerics.dll	impl		10.0.0.0	2
net10.0	netcore.app	System.Runtime.Serialization	System.Runtime.Serialization.dll	facade	System.Runtime.Serialization.Xml	4.0.0.0	0
net10.0	netcore.app	System.Runtime.Serialization.Formatters	System.Runtime.Serialization.Formatters.dll	impl		8.1.0.0	16
net10.0	netcore.app	System.Runtime.Serialization.Json	System.Runtime.Serialization.Json.dll	facade	System.Private.DataContractSerialization	10.0.0.0	7
net10.0	netcore.app	System.Runtime.Serialization.Primitives	System.Runtime.Serialization.Primitives.dll	impl		10.0.0.0	10
net10.0	netcore.app	System.Runtime.Serialization.Xml	System.Runtime.Serialization.Xml.dll	facade	System.Private.DataContractSerialization	10.0.0.0	32
net10.0	netcore.app	System.Security	System.Security.dll	facade	System.Security.Cryptography.Xml	4.0.0.0	0
net10.0	netcore.app	System.Security.AccessControl	System.Security.AccessControl.dll	impl		10.0.0.0	46
net10.0	netcore.app	System.Security.Claims	System.Security.Claims.dll	impl		10.0.0.0	7
net10.0	netcore.app	System.Security.Cryptography	System.Security.Cryptography.dll	impl		10.0.0.0	226
net10.0	netcore.app	System.Security.Cryptography.Algorithms	System.Security.Cryptography.Algorithms.dll	facade	System.Security.Cryptography	10.0.0.0	0
net10.0	netcore.app	System.Security.Cryptography.Cng	System.Security.Cryptography.Cng.dll	facade	System.Security.Cryptography	10.0.0.0	0
net10.0	netcore.app	System.Security.Cryptography.Csp	System.Security.Cryptography.Csp.dll	facade	System.Security.Cryptography	10.0.0.0	0
net10.0	netcore.app	System.Security.Cryptography.Encoding	System.Security.Cryptography.Encoding.dll	facade	System.Security.Cryptography	10.0.0.0	0
net10.0	netcore.app	System.Security.Cryptography.OpenSsl	System.Security.Cryptography.OpenSsl.dll	facade	System.Security.Cryptography	10.0.0.0	0
net10.0	netcore.app	System.Security.Cryptography.Primitives	System.Security.Cryptography.Primitives.dll	facade	System.Security.Cryptography	10.0.0.0	0
net10.0	netcore.app	System.Security.Cryptography.X509Certificates	System.Security.Cryptography.X509Certificates.dll	facade	System.Security.Cryptography	10.0.0.0	0
net10.0	netcore.app	System.Security.Principal	System.Security.Principal.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Security.Principal.Windows	System.Security.Principal.Windows.dll	impl		10.0.0.0	12
net10.0	netcore.app	System.Security.SecureString	System.Security.SecureString.dll	facade	System.Runtime.InteropServices	10.0.0.0	0
net10.0	netcore.app	System.ServiceModel.Web	System.ServiceModel.Web.dll	facade	System.ServiceModel.Syndication	4.0.0.0	0
net10.0	netcore.app	System.ServiceProcess	System.ServiceProcess.dll	facade	System.ServiceProcess.ServiceController	4.0.0.0	0
net10.0	netcore.app	System.Text.Encoding	System.Text.Encoding.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Text.Encoding.CodePages	System.Text.Encoding.CodePages.dll	impl		10.0.0.0	1
net10.0	netcore.app	System.Text.Encoding.Extensions	System.Text.Encoding.Extensions.dll	facade	System.Private.CoreLib	10.0.0.0	5
net10.0	netcore.app	System.Text.Encodings.Web	System.Text.Encodings.Web.dll	impl		10.0.0.0	7
net10.0	netcore.app	System.Text.Json	System.Text.Json.dll	impl		10.0.0.0	82
net10.0	netcore.app	System.Text.RegularExpressions	System.Text.RegularExpressions.dll	impl		10.0.0.0	17
net10.0	netcore.app	System.Threading	System.Threading.dll	impl		10.0.0.0	37
net10.0	netcore.app	System.Threading.AccessControl	System.Threading.AccessControl.dll	impl		10.0.0.0	16
net10.0	netcore.app	System.Threading.Channels	System.Threading.Channels.dll	impl		10.0.0.0	11
net10.0	netcore.app	System.Threading.Overlapped	System.Threading.Overlapped.dll	facade	System.Private.CoreLib	10.0.0.0	5
net10.0	netcore.app	System.Threading.Tasks	System.Threading.Tasks.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Threading.Tasks.Dataflow	System.Threading.Tasks.Dataflow.dll	impl		10.0.0.0	23
net10.0	netcore.app	System.Threading.Tasks.Extensions	System.Threading.Tasks.Extensions.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Threading.Tasks.Parallel	System.Threading.Tasks.Parallel.dll	impl		10.0.0.0	4
net10.0	netcore.app	System.Threading.Thread	System.Threading.Thread.dll	facade	System.Private.CoreLib	10.0.0.0	14
net10.0	netcore.app	System.Threading.ThreadPool	System.Threading.ThreadPool.dll	facade	System.Private.CoreLib	10.0.0.0	5
net10.0	netcore.app	System.Threading.Timer	System.Threading.Timer.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Transactions	System.Transactions.dll	facade	System.Transactions.Local	4.0.0.0	0
net10.0	netcore.app	System.Transactions.Local	System.Transactions.Local.dll	impl		10.0.0.0	34
net10.0	netcore.app	System.ValueTuple	System.ValueTuple.dll	facade	System.Runtime	10.0.0.0	0
net10.0	netcore.app	System.Web	System.Web.dll	facade	System.Web.HttpUtility	4.0.0.0	0
net10.0	netcore.app	System.Web.HttpUtility	System.Web.HttpUtility.dll	impl		10.0.0.0	2
net10.0	netcore.app	System.Windows	System.Windows.dll	facade	System.ObjectModel	4.0.0.0	0
net10.0	netcore.app	System.Xml	System.Xml.dll	facade	System.Xml.ReaderWriter	4.0.0.0	0
net10.0	netcore.app	System.Xml.Linq	System.Xml.Linq.dll	facade	System.Xml.XDocument	4.0.0.0	0
net10.0	netcore.app	System.Xml.ReaderWriter	System.Xml.ReaderWriter.dll	facade	System.Private.Xml	10.0.0.0	187
net10.0	netcore.app	System.Xml.Serialization	System.Xml.Serialization.dll	facade	System.Xml.XmlSerializer	4.0.0.0	0
net10.0	netcore.app	System.Xml.XDocument	System.Xml.XDocument.dll	facade	System.Private.Xml.Linq	10.0.0.0	24
net10.0	netcore.app	System.Xml.XmlDocument	System.Xml.XmlDocument.dll	facade	System.Xml.ReaderWriter	10.0.0.0	0
net10.0	netcore.app	System.Xml.XmlSerializer	System.Xml.XmlSerializer.dll	facade	System.Private.Xml	10.0.0.0	58
net10.0	netcore.app	System.Xml.XPath	System.Xml.XPath.dll	facade	System.Private.Xml	10.0.0.0	2
net10.0	netcore.app	System.Xml.XPath.XDocument	System.Xml.XPath.XDocument.dll	impl		10.0.0.0	2
net10.0	netcore.app	WindowsBase	WindowsBase.dll	facade	System.IO.Packaging	4.0.0.0	0
netstandard2.0	netstandard	Microsoft.Win32.Primitives	Microsoft.Win32.Primitives.dll	facade	netstandard	4.0.3.0	0
netstandard2.0	netstandard	mscorlib	mscorlib.dll	facade	netstandard	4.0.0.0	0
netstandard2.0	netstandard	netstandard	netstandard.dll	ref		2.0.0.0	2367
netstandard2.0	netstandard	System	System.dll	facade	netstandard	4.0.0.0	0
netstandard2.0	netstandard	System.AppContext	System.AppContext.dll	facade	netstandard	4.1.2.0	0
netstandard2.0	netstandard	System.Collections	System.Collections.dll	facade	netstandard	4.0.11.0	0
netstandard2.0	netstandard	System.Collections.Concurrent	System.Collections.Concurrent.dll	facade	netstandard	4.0.11.0	0
netstandard2.0	netstandard	System.Collections.NonGeneric	System.Collections.NonGeneric.dll	facade	netstandard	4.0.3.0	0
netstandard2.0	netstandard	System.Collections.Specialized	System.Collections.Specialized.dll	facade	netstandard	4.0.3.0	0
netstandard2.0	netstandard	System.ComponentModel	System.ComponentModel.dll	facade	netstandard	4.0.1.0	0
netstandard2.0	netstandard	System.ComponentModel.Composition	System.ComponentModel.Composition.dll	facade	netstandard	4.0.0.0	0
netstandard2.0	netstandard	System.ComponentModel.EventBasedAsync	System.ComponentModel.EventBasedAsync.dll	facade	netstandard	4.0.11.0	0
netstandard2.0	netstandard	System.ComponentModel.Primitives	System.ComponentModel.Primitives.dll	facade	netstandard	4.1.2.0	0
netstandard2.0	netstandard	System.ComponentModel.TypeConverter	System.ComponentModel.TypeConverter.dll	facade	netstandard	4.1.2.0	0
netstandard2.0	netstandard	System.Console	System.Console.dll	facade	netstandard	4.0.2.0	0
netstandard2.0	netstandard	System.Core	System.Core.dll	facade	netstandard	4.0.0.0	0
netstandard2.0	netstandard	System.Data	System.Data.dll	facade	netstandard	4.0.0.0	0
netstandard2.0	netstandard	System.Data.Common	System.Data.Common.dll	facade	netstandard	4.1.2.0	0
netstandard2.0	netstandard	System.Diagnostics.Contracts	System.Diagnostics.Contracts.dll	facade	netstandard	4.0.1.0	0
netstandard2.0	netstandard	System.Diagnostics.Debug	System.Diagnostics.Debug.dll	facade	netstandard	4.0.11.0	0
netstandard2.0	netstandard	System.Diagnostics.FileVersionInfo	System.Diagnostics.FileVersionInfo.dll	facade	netstandard	4.0.2.0	0
netstandard2.0	netstandard	System.Diagnostics.Process	System.Diagnostics.Process.dll	facade	netstandard	4.1.2.0	0
netstandard2.0	netstandard	System.Diagnostics.StackTrace	System.Diagnostics.StackTrace.dll	facade	netstandard	4.0.4.0	0
netstandard2.0	netstandard	System.Diagnostics.TextWriterTraceListener	System.Diagnostics.TextWriterTraceListener.dll	facade	netstandard	4.0.2.0	0
netstandard2.0	netstandard	System.Diagnostics.Tools	System.Diagnostics.Tools.dll	facade	netstandard	4.0.1.0	0
netstandard2.0	netstandard	System.Diagnostics.TraceSource	System.Diagnostics.TraceSource.dll	facade	netstandard	4.0.2.0	0
netstandard2.0	netstandard	System.Diagnostics.Tracing	System.Diagnostics.Tracing.dll	facade	netstandard	4.1.2.0	0
netstandard2.0	netstandard	System.Drawing	System.Drawing.dll	facade	netstandard	4.0.0.0	0
netstandard2.0	netstandard	System.Drawing.Primitives	System.Drawing.Primitives.dll	facade	netstandard	4.0.2.0	0
netstandard2.0	netstandard	System.Dynamic.Runtime	System.Dynamic.Runtime.dll	facade	netstandard	4.0.11.0	0
netstandard2.0	netstandard	System.Globalization	System.Globalization.dll	facade	netstandard	4.0.11.0	0
netstandard2.0	netstandard	System.Globalization.Calendars	System.Globalization.Calendars.dll	facade	netstandard	4.0.3.0	0
netstandard2.0	netstandard	System.Globalization.Extensions	System.Globalization.Extensions.dll	facade	netstandard	4.0.3.0	0
netstandard2.0	netstandard	System.IO	System.IO.dll	facade	netstandard	4.1.2.0	0
netstandard2.0	netstandard	System.IO.Compression	System.IO.Compression.dll	facade	netstandard	4.1.3.0	0
netstandard2.0	netstandard	System.IO.Compression.FileSystem	System.IO.Compression.FileSystem.dll	facade	netstandard	4.0.0.0	0
netstandard2.0	netstandard	System.IO.Compression.ZipFile	System.IO.Compression.ZipFile.dll	facade	netstandard	4.0.3.0	0
netstandard2.0	netstandard	System.IO.FileSystem	System.IO.FileSystem.dll	facade	netstandard	4.0.3.0	0
netstandard2.0	netstandard	System.IO.FileSystem.DriveInfo	System.IO.FileSystem.DriveInfo.dll	facade	netstandard	4.0.2.0	0
netstandard2.0	netstandard	System.IO.FileSystem.Primitives	System.IO.FileSystem.Primitives.dll	facade	netstandard	4.0.3.0	0
netstandard2.0	netstandard	System.IO.FileSystem.Watcher	System.IO.FileSystem.Watcher.dll	facade	netstandard	4.0.2.0	0
netstandard2.0	netstandard	System.IO.IsolatedStorage	System.IO.IsolatedStorage.dll	facade	netstandard	4.0.2.0	0
netstandard2.0	netstandard	System.IO.MemoryMappedFiles	System.IO.MemoryMappedFiles.dll	facade	netstandard	4.0.2.0	0
netstandard2.0	netstandard	System.IO.Pipes	System.IO.Pipes.dll	facade	netstandard	4.0.2.0	0
netstandard2.0	netstandard	System.IO.UnmanagedMemoryStream	System.IO.UnmanagedMemoryStream.dll	facade	netstandard	4.0.3.0	0
netstandard2.0	netstandard	System.Linq	System.Linq.dll	facade	netstandard	4.1.2.0	0
netstandard2.0	netstandard	System.Linq.Expressions	System.Linq.Expressions.dll	facade	netstandard	4.1.2.0	0
netstandard2.0	netstandard	System.Linq.Parallel	System.Linq.Parallel.dll	facade	netstandard	4.0.1.0	0
netstandard2.0	netstandard	System.Linq.Queryable	System.Linq.Queryable.dll	facade	netstandard	4.0.1.0	0
netstandard2.0	netstandard	System.Net	System.Net.dll	facade	netstandard	4.0.0.0	0
netstandard2.0	netstandard	System.Net.Http	System.Net.Http.dll	facade	netstandard	4.1.2.0	0
netstandard2.0	netstandard	System.Net.NameResolution	System.Net.NameResolution.dll	facade	netstandard	4.0.2.0	0
netstandard2.0	netstandard	System.Net.NetworkInformation	System.Net.NetworkInformation.dll	facade	netstandard	4.1.2.0	0
netstandard2.0	netstandard	System.Net.Ping	System.Net.Ping.dll	facade	netstandard	4.0.2.0	0
netstandard2.0	netstandard	System.Net.Primitives	System.Net.Primitives.dll	facade	netstandard	4.0.11.0	0
netstandard2.0	netstandard	System.Net.Requests	System.Net.Requests.dll	facade	netstandard	4.0.11.0	0
netstandard2.0	netstandard	System.Net.Security	System.Net.Security.dll	facade	netstandard	4.0.2.0	0
netstandard2.0	netstandard	System.Net.Sockets	System.Net.Sockets.dll	facade	netstandard	4.1.2.0	0
